VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2,2020-01-01 00:19:17,2020-01-01 00:29:39,1.0,0.51,1.0,N,164,233,1.0,8.0,0.5,0.5,1.0,0.0,0.3,12.8,2.5
1,2020-01-01 00:19:19,2020-01-01 00:27:51,1.0,0.9,1.0,N,113,107,1.0,7.0,3.0,0.5,2.15,0.0,0.3,12.95,2.5
1,2020-01-01 00:19:19,2020-01-01 00:34:22,1.0,1.7,1.0,N,229,142,2.0,11.0,3.0,0.5,0.0,0.0,0.3,14.8,2.5
2,2020-01-01 00:19:21,2020-01-01 00:30:39,3.0,2.1,1.0,N,236,143,1.0,10.0,0.5,0.5,3.45,0.0,0.3,17.25,2.5
2,2020-01-01 00:19:23,2020-01-01 00:35:17,1.0,3.08,1.0,N,263,164,1.0,13.5,0.5,0.5,3.46,0.0,0.3,20.76,2.5
2,2020-01-01 00:19:25,2020-01-01 00:28:29,1.0,1.85,1.0,N,238,236,1.0,9.0,0.5,0.5,2.56,0.0,0.3,15.36,2.5
2,2020-01-01 00:19:25,2020-01-01 00:47:01,1.0,2.67,1.0,N,107,48,1.0,18.0,0.5,0.5,1.0,0.0,0.3,22.8,2.5
2,2020-01-01 00:19:28,2020-01-01 00:41:39,5.0,3.84,1.0,N,249,142,1.0,17.0,0.5,0.5,2.2,0.0,0.3,23.0,2.5
2,2020-01-01 00:19:28,2020-01-01 00:31:04,2.0,1.41,1.0,N,114,234,1.0,9.0,0.5,0.5,2.56,0.0,0.3,15.36,2.5
2,2020-01-01 00:19:30,2020-01-01 00:34:11,1.0,1.64,1.0,N,114,68,1.0,10.5,0.5,0.5,2.86,0.0,0.3,17.16,2.5
2,2020-01-01 00:19:30,2020-01-01 00:33:40,1.0,1.72,1.0,N,114,170,1.0,10.5,0.5,0.5,2.86,0.0,0.3,17.16,2.5
2,2020-01-01 00:19:31,2020-01-01 00:25:30,4.0,0.61,1.0,N,162,162,1.0,5.5,0.5,0.5,1.86,0.0,0.3,11.16,2.5
2,2020-01-01 00:19:34,2020-01-01 00:33:18,2.0,4.27,1.0,N,140,90,1.0,15.0,0.5,0.5,3.76,0.0,0.3,22.56,2.5
2,2020-01-01 00:19:36,2020-01-01 00:44:58,1.0,5.0,1.0,N,234,239,1.0,20.5,0.5,0.5,4.86,0.0,0.3,29.16,2.5
2,2020-01-01 00:19:36,2020-01-01 00:45:09,1.0,6.24,1.0,N,249,151,1.0,22.5,0.5,0.5,5.26,0.0,0.3,31.56,2.5
1,2020-01-01 00:19:37,2020-01-01 00:32:32,2.0,1.3,1.0,N,233,90,2.0,9.5,3.0,0.5,0.0,0.0,0.3,13.3,2.5
2,2020-01-01 00:19:37,2020-01-01 00:38:31,4.0,0.7,1.0,N,163,161,2.0,12.0,0.5,0.5,0.0,0.0,0.3,15.8,2.5
1,2020-01-01 00:19:42,2020-01-01 00:32:09,1.0,1.6,1.0,N,79,164,1.0,9.5,3.0,0.5,2.65,0.0,0.3,15.95,2.5
2,2020-01-01 00:19:42,2020-01-01 00:27:40,1.0,0.48,1.0,N,68,90,1.0,6.5,0.5,0.5,1.0,0.0,0.3,11.3,2.5
1,2020-01-01 00:19:45,2020-01-01 00:38:41,2.0,3.9,1.0,N,68,261,2.0,15.5,3.0,0.5,0.0,0.0,0.3,19.3,2.5
1,2020-01-01 00:19:46,2020-01-01 00:40:31,2.0,3.4,1.0,N,68,148,2.0,15.0,3.0,0.5,0.0,0.0,0.3,18.8,2.5
1,2020-01-01 00:19:50,2020-01-01 00:30:25,2.0,2.3,1.0,N,116,24,2.0,10.5,0.5,0.5,0.0,0.0,0.3,11.8,0.0
2,2020-01-01 00:19:50,2020-01-01 00:34:01,1.0,1.72,1.0,N,170,68,1.0,10.5,0.5,0.5,2.86,0.0,0.3,17.16,2.5
2,2020-01-01 00:19:51,2020-01-01 00:25:42,1.0,1.31,1.0,N,236,141,1.0,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
1,2020-01-01 00:19:55,2020-01-01 00:52:25,1.0,4.7,1.0,N,13,186,2.0,22.5,3.0,0.5,0.0,0.0,0.3,26.3,2.5
1,2020-01-01 00:19:56,2020-01-01 00:32:04,2.0,1.4,1.0,N,158,186,1.0,9.5,3.0,0.5,2.65,0.0,0.3,15.95,2.5
1,2020-01-01 00:19:57,2020-01-01 00:49:57,1.0,5.8,1.0,N,231,239,3.0,24.0,3.0,0.5,0.0,0.0,0.3,27.8,2.5
2,2020-01-01 00:19:57,2020-01-01 00:34:47,2.0,1.6,1.0,N,114,107,1.0,10.5,0.5,0.5,2.57,0.0,0.3,16.87,2.5
2,2020-01-01 00:19:59,2020-01-01 00:23:36,1.0,0.5,1.0,N,170,170,2.0,4.5,0.5,0.5,0.0,0.0,0.3,8.3,2.5
2,2020-01-01 00:20:01,2020-01-01 00:23:17,1.0,0.06,1.0,N,45,45,2.0,3.5,0.5,0.5,0.0,0.0,0.3,7.3,2.5
1,2020-01-01 00:20:02,2020-01-01 00:50:31,2.0,8.8,1.0,N,186,244,1.0,30.5,3.0,0.5,0.0,0.0,0.3,34.3,2.5
1,2020-01-01 00:20:03,2020-01-01 00:43:22,1.0,4.7,1.0,Y,68,146,1.0,19.5,3.0,0.5,4.65,0.0,0.3,27.95,2.5
2,2020-01-01 00:20:06,2020-01-01 00:25:41,1.0,1.73,1.0,N,141,263,2.0,7.0,0.5,0.5,0.0,0.0,0.3,10.8,2.5
2,2020-01-01 00:20:09,2020-01-01 00:25:42,4.0,1.72,1.0,N,13,125,2.0,7.0,0.5,0.5,0.0,0.0,0.3,10.8,2.5
1,2020-01-01 00:20:10,2020-01-01 00:29:20,1.0,2.7,1.0,N,142,41,2.0,10.0,3.0,0.5,0.0,0.0,0.3,13.8,2.5
1,2020-01-01 00:20:12,2020-01-01 00:23:28,3.0,1.0,1.0,N,229,141,1.0,5.0,3.0,0.5,1.25,0.0,0.3,10.05,2.5
2,2020-01-01 00:20:14,2020-01-01 00:32:50,1.0,1.91,1.0,N,246,113,1.0,10.0,0.5,0.5,2.76,0.0,0.3,16.56,2.5
2,2020-01-01 00:20:15,2020-01-01 00:36:48,1.0,2.45,1.0,N,68,125,1.0,12.0,0.5,0.5,3.16,0.0,0.3,18.96,2.5
1,2020-01-01 00:20:16,2020-01-01 00:37:18,1.0,3.0,1.0,N,48,43,1.0,13.0,3.0,0.5,3.35,0.0,0.3,20.15,2.5
2,2020-01-01 00:20:18,2020-01-01 00:34:44,1.0,2.09,1.0,N,43,170,1.0,11.0,0.5,0.5,2.96,0.0,0.3,17.76,2.5
2,2020-01-01 00:20:23,2020-01-01 00:43:22,1.0,5.9,1.0,N,211,225,1.0,20.5,0.5,0.5,7.29,0.0,0.3,31.59,2.5
2,2020-01-01 00:20:24,2020-01-01 01:02:21,2.0,9.53,1.0,N,79,116,1.0,35.5,0.5,0.5,7.0,0.0,0.3,46.3,2.5
2,2020-01-01 00:20:27,2020-01-01 00:26:04,1.0,0.3,1.0,N,164,164,1.0,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2.5
2,2020-01-01 00:20:28,2020-01-01 00:35:57,1.0,2.15,1.0,N,164,79,1.0,11.5,0.5,0.5,2.58,0.0,0.3,17.88,2.5
1,2020-01-01 00:20:30,2020-01-01 00:28:45,1.0,2.4,1.0,N,161,75,1.0,9.0,3.0,0.5,2.0,0.0,0.3,14.8,2.5
1,2020-01-01 00:20:31,2020-01-01 00:26:04,2.0,0.9,1.0,N,238,239,2.0,6.0,3.0,0.5,0.0,0.0,0.3,9.8,2.5
1,2020-01-01 00:20:36,2020-01-01 00:36:35,0.0,1.8,1.0,N,107,170,2.0,11.5,3.0,0.5,0.0,0.0,0.3,15.3,2.5
2,2020-01-01 00:20:36,2020-01-01 00:26:18,1.0,0.92,1.0,N,239,142,1.0,6.0,0.5,0.5,1.2,0.0,0.3,11.0,2.5
2,2020-01-01 00:20:37,2020-01-01 00:26:18,3.0,1.18,1.0,N,237,239,2.0,6.0,0.5,0.5,0.0,0.0,0.3,9.8,2.5
1,2020-01-01 00:20:38,2020-01-01 00:29:06,3.0,1.6,1.0,N,263,140,2.0,8.5,3.0,0.5,0.0,0.0,0.3,12.3,2.5
2,2020-01-01 00:20:38,2020-01-01 00:24:32,4.0,0.7,1.0,N,162,233,1.0,4.5,0.5,0.5,1.66,0.0,0.3,9.96,2.5
2,2020-01-01 00:20:41,2020-01-01 00:29:55,2.0,1.02,1.0,N,229,162,2.0,7.5,0.5,0.5,0.0,0.0,0.3,11.3,2.5
2,2020-01-01 00:20:43,2020-01-01 00:26:32,1.0,0.81,1.0,N,88,231,1.0,5.5,0.5,0.5,2.79,0.0,0.3,12.09,2.5
2,2020-01-01 00:20:43,2020-01-01 00:38:46,1.0,4.08,1.0,N,142,90,1.0,16.0,0.5,0.5,3.96,0.0,0.3,23.76,2.5
2,2020-01-01 00:20:43,2020-01-01 00:23:23,4.0,0.75,1.0,N,137,170,1.0,4.5,0.5,0.5,1.0,0.0,0.3,9.3,2.5
2,2020-01-01 00:20:46,2020-01-01 00:27:11,1.0,1.05,1.0,N,211,249,1.0,6.5,0.5,0.5,1.5,0.0,0.3,11.8,2.5
2,2020-01-01 00:20:49,2020-01-01 00:56:02,1.0,5.3,1.0,N,68,140,1.0,25.0,0.5,0.5,0.0,0.0,0.3,28.8,2.5
2,2020-01-01 00:20:49,2020-01-01 00:25:11,1.0,1.01,1.0,N,137,79,2.0,5.0,0.5,0.5,0.0,0.0,0.3,8.8,2.5
1,2020-01-01 00:20:50,2020-01-01 00:36:29,0.0,1.1,1.0,N,141,161,1.0,10.5,3.5,0.5,0.2,0.0,0.3,15.0,2.5
2,2020-01-01 00:20:51,2020-01-01 00:26:40,1.0,1.3,1.0,N,43,238,1.0,6.5,0.5,0.5,1.0,0.0,0.3,11.3,2.5
1,2020-01-01 00:20:51,2020-01-01 00:23:43,1.0,0.2,1.0,N,234,90,1.0,3.5,3.0,0.5,1.45,0.0,0.3,8.75,2.5
2,2020-01-01 00:20:52,2020-01-01 00:30:00,2.0,1.86,1.0,N,231,90,1.0,9.0,0.5,0.5,2.0,0.0,0.3,14.8,2.5
2,2020-01-01 00:20:54,2020-01-01 00:42:59,1.0,5.19,1.0,N,114,181,1.0,19.0,0.5,0.5,4.56,0.0,0.3,27.36,2.5
2,2020-01-01 00:20:55,2020-01-01 00:42:31,1.0,3.18,1.0,N,140,234,1.0,15.5,0.5,0.5,3.86,0.0,0.3,23.16,2.5
2,2020-01-01 00:20:55,2020-01-01 00:30:24,1.0,2.26,1.0,N,7,82,2.0,9.0,0.5,0.5,0.0,0.0,0.3,10.3,0.0
2,2020-01-01 00:20:59,2020-01-01 00:50:55,2.0,5.74,1.0,N,161,88,1.0,25.5,0.5,0.5,5.86,0.0,0.3,35.16,2.5
2,2020-01-01 00:21:01,2020-01-01 00:32:37,5.0,1.36,1.0,N,50,186,1.0,9.0,0.5,0.5,2.0,0.0,0.3,14.8,2.5
2,2020-01-01 00:21:01,2020-01-01 00:33:30,1.0,2.91,1.0,N,43,151,1.0,11.0,0.5,0.5,3.7,0.0,0.3,18.5,2.5
1,2020-01-01 00:21:02,2020-01-01 00:40:30,1.0,3.0,1.0,Y,231,68,1.0,15.5,3.0,0.5,3.85,0.0,0.3,23.15,2.5
2,2020-01-01 00:21:06,2020-01-01 00:52:39,1.0,6.93,1.0,N,234,80,2.0,26.0,0.5,0.5,0.0,0.0,0.3,29.8,2.5
1,2020-01-01 00:21:10,2020-01-01 00:26:31,1.0,0.9,1.0,N,239,238,1.0,6.0,3.0,0.5,2.45,0.0,0.3,12.25,2.5
2,2020-01-01 00:21:10,2020-01-01 00:30:05,1.0,2.11,1.0,N,163,236,1.0,9.0,0.5,0.5,1.92,0.0,0.3,14.72,2.5
1,2020-01-01 00:21:11,2020-01-01 00:46:03,1.0,2.9,1.0,N,164,144,2.0,16.5,3.0,0.5,0.0,0.0,0.3,20.3,2.5
2,2020-01-01 00:21:11,2020-01-01 00:38:10,2.0,1.48,1.0,N,170,186,2.0,11.0,0.5,0.5,0.0,0.0,0.3,14.8,2.5
2,2020-01-01 00:21:11,2020-01-01 00:42:14,1.0,3.04,1.0,N,161,148,2.0,15.0,0.5,0.5,0.0,0.0,0.3,18.8,2.5
2,2020-01-01 00:21:17,2020-01-01 00:47:41,2.0,1.6,1.0,N,186,48,2.0,16.0,0.5,0.5,0.0,0.0,0.3,19.8,2.5
2,2020-01-01 00:21:17,2020-01-01 00:45:59,1.0,0.46,1.0,N,161,161,1.0,14.5,0.5,0.5,5.49,0.0,0.3,23.79,2.5
2,2020-01-01 00:21:18,2020-01-01 00:23:39,1.0,0.87,1.0,N,141,263,1.0,4.5,0.5,0.5,1.66,0.0,0.3,9.96,2.5
2,2020-01-01 00:21:20,2020-01-01 00:29:42,3.0,0.36,1.0,N,48,48,1.0,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
1,2020-01-01 00:21:23,2020-01-01 00:30:16,3.0,1.4,1.0,N,107,4,1.0,8.0,3.0,0.5,2.35,0.0,0.3,14.15,2.5
2,2020-01-01 00:21:23,2020-01-01 00:49:39,4.0,3.27,1.0,N,170,236,1.0,18.5,0.5,0.5,3.34,0.0,0.3,25.64,2.5
2,2020-01-01 00:21:24,2020-01-01 00:31:45,2.0,1.07,1.0,N,79,148,1.0,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5
2,2020-01-01 00:21:24,2020-01-01 00:28:55,2.0,1.45,1.0,N,43,43,1.0,7.5,0.5,0.5,1.2,0.0,0.3,12.5,2.5
2,2020-01-01 00:21:24,2020-01-01 00:24:36,1.0,0.53,1.0,N,113,114,1.0,4.5,0.5,0.5,0.75,0.0,0.3,9.05,2.5
1,2020-01-01 00:21:25,2020-01-01 00:45:52,1.0,3.7,1.0,N,48,262,1.0,17.5,3.0,0.5,4.25,0.0,0.3,25.55,2.5
2,2020-01-01 00:21:27,2020-01-01 00:27:25,1.0,1.62,1.0,N,141,162,1.0,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5
2,2020-01-01 00:21:27,2020-01-01 00:28:20,1.0,1.69,1.0,N,43,263,1.0,7.5,0.5,0.5,2.82,0.0,0.3,14.12,2.5
2,2020-01-01 00:21:29,2020-01-01 00:56:56,1.0,12.43,1.0,N,132,61,1.0,38.0,0.5,0.5,7.86,0.0,0.3,47.16,0.0
2,2020-01-01 00:21:29,2020-01-01 00:36:45,4.0,2.48,1.0,N,239,262,1.0,12.0,0.5,0.5,3.16,0.0,0.3,18.96,2.5
2,2020-01-01 00:21:30,2020-01-01 00:30:50,2.0,2.34,1.0,N,43,238,1.0,9.5,0.5,0.5,2.66,0.0,0.3,15.96,2.5
2,2020-01-01 00:21:30,2020-01-01 00:29:12,2.0,0.78,1.0,N,114,113,4.0,-6.5,-0.5,-0.5,0.0,0.0,-0.3,-10.3,-2.5
2,2020-01-01 00:21:32,2020-01-01 00:47:36,2.0,2.03,1.0,N,170,48,1.0,16.0,0.5,0.5,3.96,0.0,0.3,23.76,2.5
2,2020-01-01 00:21:34,2020-01-01 00:37:58,2.0,3.49,1.0,N,234,263,1.0,13.5,0.5,0.5,1.0,0.0,0.3,18.3,2.5
2,2020-01-01 00:21:35,2020-01-01 00:36:45,3.0,3.77,1.0,N,255,65,2.0,15.0,0.5,0.5,0.0,0.0,0.3,16.3,0.0
2,2020-01-01 00:21:37,2020-01-01 00:27:07,3.0,0.72,1.0,N,68,113,3.0,-5.5,-0.5,-0.5,0.0,0.0,-0.3,-9.3,-2.5
2,2020-01-01 00:21:37,2020-01-01 00:27:07,3.0,0.72,1.0,N,68,113,2.0,5.5,0.5,0.5,0.0,0.0,0.3,9.3,2.5
2,2020-01-01 00:21:38,2020-01-01 00:44:57,1.0,5.86,1.0,N,125,140,2.0,22.0,0.5,0.5,0.0,0.0,0.3,25.8,2.5
2,2020-01-01 00:21:38,2020-01-01 00:29:32,4.0,2.09,1.0,N,166,244,1.0,9.0,0.5,0.5,2.06,0.0,0.3,12.36,0.0
2,2020-01-01 00:21:42,2020-01-01 00:27:43,1.0,1.88,1.0,N,141,233,1.0,7.5,0.5,0.5,2.26,0.0,0.3,13.56,2.5
2,2020-01-01 00:21:43,2020-01-01 00:25:31,4.0,1.55,1.0,N,263,74,1.0,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5
2,2020-01-01 00:21:45,2020-01-01 00:28:30,1.0,0.97,1.0,N,234,170,1.0,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
1,2020-01-01 00:21:47,2020-01-01 00:29:56,0.0,1.3,1.0,N,114,90,1.0,7.5,3.0,0.5,1.0,0.0,0.3,12.3,2.5
2,2020-01-01 00:21:47,2020-01-01 00:27:13,1.0,1.01,1.0,N,162,229,1.0,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5
2,2020-01-01 00:21:48,2020-01-01 00:30:27,1.0,1.78,1.0,N,244,42,2.0,8.5,0.5,0.5,0.0,0.0,0.3,9.8,0.0
1,2020-01-01 00:21:48,2020-01-01 00:25:12,1.0,0.6,1.0,N,142,143,2.0,4.5,3.0,0.5,0.0,0.0,0.3,8.3,2.5
2,2020-01-01 00:21:49,2020-01-01 00:41:41,2.0,2.58,1.0,N,237,107,1.0,14.0,0.5,0.5,3.56,0.0,0.3,21.36,2.5
2,2020-01-01 00:21:50,2020-01-01 00:34:16,1.0,2.24,1.0,N,79,231,1.0,10.5,0.5,0.5,3.58,0.0,0.3,17.88,2.5
1,2020-01-01 00:21:50,2020-01-01 00:28:43,2.0,0.0,1.0,N,113,90,3.0,6.0,3.0,0.5,0.0,0.0,0.3,9.8,2.5
2,2020-01-01 00:21:53,2020-01-01 00:33:21,1.0,1.14,1.0,N,158,114,2.0,8.5,0.5,0.5,0.0,0.0,0.3,12.3,2.5
2,2020-01-01 00:21:54,2020-01-01 00:45:37,1.0,2.43,1.0,N,48,234,2.0,15.5,0.5,0.5,0.0,0.0,0.3,19.3,2.5
2,2020-01-01 00:21:56,2020-01-01 00:42:34,1.0,2.65,1.0,N,231,137,1.0,14.5,0.5,0.5,1.83,0.0,0.3,20.13,2.5
2,2020-01-01 00:21:57,2020-01-01 00:30:23,5.0,0.95,1.0,N,114,125,1.0,7.0,0.5,0.5,3.24,0.0,0.3,14.04,2.5
1,2020-01-01 00:21:58,2020-01-01 00:36:12,4.0,6.3,1.0,N,239,244,1.0,19.5,3.0,0.5,4.65,0.0,0.3,27.95,2.5
2,2020-01-01 00:21:59,2020-01-01 00:27:45,1.0,0.76,1.0,N,68,249,1.0,5.5,0.5,0.5,1.86,0.0,0.3,11.16,2.5
2,2020-01-01 00:22:00,2020-01-01 00:34:45,1.0,2.64,1.0,N,142,263,1.0,11.5,0.5,0.5,3.06,0.0,0.3,18.36,2.5
1,2020-01-01 00:22:02,2020-01-01 00:32:12,1.0,8.1,1.0,N,132,93,4.0,23.0,0.5,0.5,0.0,0.0,0.3,24.3,0.0
2,2020-01-01 00:22:02,2020-01-01 00:45:43,1.0,3.42,1.0,N,237,114,1.0,16.5,0.5,0.5,4.06,0.0,0.3,24.36,2.5
2,2020-01-01 00:22:03,2020-01-01 00:45:44,1.0,2.81,1.0,N,161,262,1.0,16.5,0.5,0.5,4.06,0.0,0.3,24.36,2.5
2,2020-01-01 00:22:12,2020-01-01 00:26:04,1.0,0.85,1.0,N,239,238,2.0,5.0,0.5,0.5,0.0,0.0,0.3,8.8,2.5
2,2020-01-01 00:22:14,2020-01-01 00:30:56,5.0,1.5,1.0,N,164,224,2.0,8.0,0.5,0.5,0.0,0.0,0.3,11.8,2.5
1,2020-01-01 00:22:14,2020-01-01 00:43:07,1.0,1.7,1.0,N,68,48,2.0,13.5,3.0,0.5,0.0,0.0,0.3,17.3,2.5
2,2020-01-01 00:22:16,2020-01-01 00:40:05,1.0,1.58,1.0,N,234,224,2.0,12.0,0.5,0.5,0.0,0.0,0.3,15.8,2.5
1,2020-01-01 00:22:16,2020-01-01 00:26:46,1.0,0.7,1.0,N,162,162,2.0,5.0,3.0,0.5,0.0,0.0,0.3,8.8,2.5
2,2020-01-01 00:22:18,2020-01-01 01:21:01,4.0,6.53,5.0,N,161,265,1.0,75.0,0.0,0.5,5.0,0.0,0.3,83.3,2.5
2,2020-01-01 00:22:20,2020-01-01 00:44:05,1.0,2.37,1.0,N,239,161,2.0,14.5,0.5,0.5,0.0,0.0,0.3,18.3,2.5
1,2020-01-01 00:22:20,2020-01-01 00:46:30,4.0,3.4,1.0,N,161,231,1.0,17.0,3.0,0.5,4.15,0.0,0.3,24.95,2.5
1,2020-01-01 00:22:24,2020-01-01 00:30:31,1.0,1.5,1.0,N,43,237,1.0,8.0,3.0,0.5,2.95,0.0,0.3,14.75,2.5
2,2020-01-01 00:22:25,2020-01-01 00:36:52,1.0,1.47,1.0,N,158,107,2.0,10.0,0.5,0.5,0.0,0.0,0.3,13.8,2.5
2,2020-01-01 00:22:25,2020-01-01 00:29:27,1.0,1.33,1.0,N,238,75,1.0,7.5,0.5,0.5,2.64,0.0,0.3,11.44,0.0
2,2020-01-01 00:22:27,2020-01-01 00:29:03,2.0,2.12,1.0,N,170,263,1.0,8.0,0.5,0.5,3.54,0.0,0.3,15.34,2.5
2,2020-01-01 00:22:31,2020-01-01 00:30:05,1.0,1.09,1.0,N,79,224,1.0,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5
2,2020-01-01 00:22:33,2020-01-01 00:36:07,1.0,2.21,1.0,N,237,137,2.0,11.0,0.5,0.5,0.0,0.0,0.3,14.8,2.5
2,2020-01-01 00:22:33,2020-01-01 00:28:55,2.0,1.2,1.0,N,263,43,1.0,6.5,0.5,0.5,2.0,0.0,0.3,12.3,2.5
2,2020-01-01 00:22:37,2020-01-01 00:28:18,1.0,2.08,1.0,N,142,166,1.0,7.5,0.5,0.5,6.0,0.0,0.3,17.3,2.5
1,2020-01-01 00:22:38,2020-01-01 00:48:50,1.0,4.1,1.0,N,186,238,1.0,19.5,3.0,0.5,6.95,0.0,0.3,30.25,2.5
2,2020-01-01 00:22:40,2020-01-01 00:38:29,4.0,4.27,1.0,N,79,263,2.0,14.5,0.5,0.5,0.0,0.0,0.3,18.3,2.5
2,2020-01-01 00:22:40,2020-01-01 00:26:04,1.0,0.79,1.0,N,140,263,1.0,4.5,0.5,0.5,1.0,0.0,0.3,9.3,2.5
2,2020-01-01 00:22:40,2020-01-01 00:42:49,3.0,1.8,1.0,N,43,229,1.0,13.0,0.5,0.5,2.0,0.0,0.3,18.8,2.5
2,2020-01-01 00:22:40,2020-01-01 00:25:49,1.0,0.82,1.0,N,170,162,1.0,4.5,0.5,0.5,1.66,0.0,0.3,9.96,2.5
2,2020-01-01 00:22:45,2020-01-01 00:29:57,6.0,0.61,1.0,N,140,141,1.0,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5
2,2020-01-01 00:22:46,2020-01-01 00:31:44,3.0,1.31,1.0,N,143,48,2.0,8.0,0.5,0.5,0.0,0.0,0.3,11.8,2.5
2,2020-01-01 00:22:47,2020-01-01 00:29:45,2.0,0.84,1.0,N,45,144,2.0,6.0,0.5,0.5,0.0,0.0,0.3,9.8,2.5
2,2020-01-01 00:22:47,2020-01-01 00:36:12,1.0,3.35,1.0,N,141,79,1.0,12.5,0.5,0.5,1.8,0.0,0.3,18.1,2.5
2,2020-01-01 00:22:47,2020-01-01 01:01:23,2.0,19.57,1.0,N,142,64,2.0,54.0,0.5,0.5,0.0,6.12,0.3,63.92,2.5
2,2020-01-01 00:22:48,2020-01-01 00:29:23,2.0,1.11,1.0,N,141,229,2.0,6.5,0.5,0.5,0.0,0.0,0.3,10.3,2.5
1,2020-01-01 00:22:48,2020-01-01 00:41:37,2.0,3.7,1.0,N,114,33,1.0,15.5,3.0,0.5,3.85,0.0,0.3,23.15,2.5
1,2020-01-01 00:22:49,2020-01-01 00:40:07,2.0,3.8,1.0,N,239,158,1.0,14.5,3.0,0.5,4.58,0.0,0.3,22.88,2.5
2,2020-01-01 00:22:49,2020-01-01 00:38:58,2.0,2.97,1.0,N,68,143,1.0,13.5,0.5,0.5,3.46,0.0,0.3,20.76,2.5
2,2020-01-01 00:22:49,2020-01-01 00:29:50,1.0,1.21,1.0,N,229,237,1.0,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5
2,2020-01-01 00:22:50,2020-01-01 00:45:20,5.0,4.58,1.0,N,236,90,1.0,17.5,0.5,0.5,3.2,0.0,0.3,24.5,2.5
2,2020-01-01 00:22:51,2020-01-01 00:36:17,1.0,2.49,1.0,N,262,142,1.0,11.5,0.5,0.5,3.06,0.0,0.3,18.36,2.5
2,2020-01-01 00:22:52,2020-01-01 00:35:46,1.0,2.68,1.0,N,151,141,1.0,11.5,0.5,0.5,3.06,0.0,0.3,18.36,2.5
2,2020-01-01 00:22:55,2020-01-01 00:42:26,3.0,5.87,1.0,N,148,262,1.0,20.0,0.5,0.5,4.76,0.0,0.3,28.56,2.5
1,2020-01-01 00:22:55,2020-01-01 00:28:43,2.0,1.3,1.0,N,79,170,1.0,6.5,3.0,0.5,2.05,0.0,0.3,12.35,2.5
2,2020-01-01 00:22:55,2020-01-01 00:38:51,1.0,3.02,1.0,N,186,141,1.0,13.0,0.5,0.5,3.36,0.0,0.3,20.16,2.5
2,2020-01-01 00:22:56,2020-01-01 00:34:12,1.0,3.07,1.0,N,161,146,2.0,11.5,0.5,0.5,0.0,0.0,0.3,15.3,2.5
2,2020-01-01 00:22:56,2020-01-01 00:28:45,6.0,1.2,1.0,N,143,239,1.0,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
1,2020-01-01 00:22:57,2020-01-01 00:33:37,2.0,0.8,1.0,N,161,170,2.0,8.0,3.0,0.0,0.0,0.0,0.3,11.3,2.5
2,2020-01-01 00:22:58,2020-01-01 00:27:02,2.0,0.82,1.0,N,236,141,1.0,5.0,0.5,0.5,2.5,0.0,0.3,11.3,2.5
2,2020-01-01 00:23:00,2020-01-01 01:12:01,1.0,7.46,1.0,N,161,255,1.0,35.5,0.5,0.5,5.0,0.0,0.3,44.3,2.5
2,2020-01-01 00:23:01,2020-01-01 00:43:21,2.0,3.43,1.0,N,162,79,1.0,15.0,0.5,0.5,4.7,0.0,0.3,23.5,2.5
2,2020-01-01 00:23:01,2020-01-01 00:51:07,1.0,5.62,1.0,N,249,263,1.0,22.5,0.5,0.5,5.26,0.0,0.3,31.56,2.5
2,2020-01-01 00:23:04,2020-01-01 00:47:10,2.0,7.2,1.0,N,112,75,1.0,24.0,0.5,0.5,0.0,6.12,0.3,31.42,0.0
2,2020-01-01 00:23:04,2020-01-01 00:54:13,1.0,3.46,1.0,N,263,50,1.0,20.5,0.5,0.5,7.29,0.0,0.3,31.59,2.5
2,2020-01-01 00:23:06,2020-01-01 00:44:57,1.0,2.3,1.0,N,148,90,1.0,15.0,0.5,0.5,3.76,0.0,0.3,22.56,2.5
2,2020-01-01 00:23:06,2020-01-01 00:27:11,1.0,0.88,1.0,N,239,142,2.0,5.0,0.5,0.5,0.0,0.0,0.3,8.8,2.5
1,2020-01-01 00:23:08,2020-01-01 00:37:36,2.0,3.4,1.0,N,148,37,1.0,14.0,3.0,0.5,5.3,0.0,0.3,23.1,2.5
2,2020-01-01 00:23:13,2020-01-01 00:58:16,1.0,5.99,1.0,N,113,112,1.0,25.5,0.5,0.5,7.32,0.0,0.3,36.62,2.5
